severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
MINOR	2026-06-25T19:40:56+0000		67.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=67.0, endLine=67.0, startOffset=8.0, endOffset=21.0}	15min	AZ8ATP3RL918jjhl3eNg	1dd3220574385d9646e2dab4ad149417	OPEN
MINOR	2026-06-25T19:40:56+0000		67.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=67.0, endLine=67.0, startOffset=30.0, endOffset=43.0}	15min	AZ8ATP3RL918jjhl3eNh	1dd3220574385d9646e2dab4ad149417	OPEN
MINOR	2026-06-25T19:40:56+0000		101.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=101.0, endLine=101.0, startOffset=16.0, endOffset=29.0}	15min	AZ8ATP3RL918jjhl3eNj	95988c42638be17eb3d0f57f256f6a92	OPEN
MINOR	2026-06-25T19:40:56+0000		123.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=123.0, endLine=123.0, startOffset=16.0, endOffset=29.0}	15min	AZ8ATP3RL918jjhl3eNk	c45060b36306e07e325abe3001a1af5b	OPEN
MINOR	2026-06-25T19:40:56+0000		129.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=129.0, endLine=129.0, startOffset=16.0, endOffset=29.0}	15min	AZ8ATP3RL918jjhl3eNl	18241c47a19dcde394c0b6f6fe3b8d95	OPEN
MINOR	2026-06-25T19:40:56+0000		135.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=135.0, endLine=135.0, startOffset=11.0, endOffset=24.0}	15min	AZ8ATP3RL918jjhl3eNm	fd452710d2631df9c1b4a5790d773d34	OPEN
CRITICAL	2026-06-25T19:40:56+0000		138.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	14min		"Define a constant instead of duplicating this literal ""Transportista no encontrado con ID: "" 6 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=138.0, endLine=138.0, startOffset=65.0, endOffset=103.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=168.0, endLine=168.0, startOffset=65.0, endOffset=103.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=215.0, endLine=215.0, startOffset=65.0, endOffset=103.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=237.0, endLine=237.0, startOffset=65.0, endOffset=103.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=268.0, endLine=268.0, startOffset=65.0, endOffset=103.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=299.0, endLine=299.0, startOffset=65.0, endOffset=103.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=138.0, endLine=138.0, startOffset=65.0, endOffset=103.0}	14min	AZ8ATP3RL918jjhl3eNS	81bff835cae3d8db6c452e55bd888f7b	OPEN
MINOR	2026-06-25T19:40:56+0000		142.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=142.0, endLine=142.0, startOffset=11.0, endOffset=24.0}	15min	AZ8ATP3SL918jjhl3eNn	580e5a49bba106af8098520823e6873a	OPEN
MINOR	2026-06-25T19:40:56+0000		149.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=149.0, endLine=149.0, startOffset=11.0, endOffset=24.0}	15min	AZ8ATP3SL918jjhl3eNo	386bde0a19348e10432f004ac195b62e	OPEN
MINOR	2026-06-25T19:40:56+0000		151.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=151.0, endLine=151.0, startOffset=8.0, endOffset=15.0}	15min	AZ8ATP3SL918jjhl3eNp	8d5e03f288f2d24e881474784cf6d34b	OPEN
MINOR	2026-06-25T19:40:56+0000		158.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=158.0, endLine=158.0, startOffset=16.0, endOffset=29.0}	15min	AZ8ATP3SL918jjhl3eNq	90255d459ffb6689d0e32fe97f6c451b	OPEN
MINOR	2026-06-25T19:40:56+0000		214.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=214.0, endLine=214.0, startOffset=8.0, endOffset=21.0}	15min	AZ8ATP3SL918jjhl3eNv	fd4987b8c5c1cade34b4ea69afc79dd5	OPEN
MINOR	2026-06-25T19:40:56+0000		217.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=217.0, endLine=217.0, startOffset=8.0, endOffset=21.0}	15min	AZ8ATP3SL918jjhl3eNw	a6fffcd7c6d71585706115f972eb1be3	OPEN
MAJOR	2026-06-25T19:40:56+0000		240.0	chat02jselvis@gmail.com	java:S112	backend-astramaco	20min		Define and throw a dedicated exception instead of using a generic one.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=240.0, endLine=240.0, startOffset=22.0, endOffset=38.0}	20min	AZ8ATP3RL918jjhl3eNO	72de9998db109b67a6a9cc18acc98d0a	OPEN
MINOR	2026-06-25T19:40:56+0000		267.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=267.0, endLine=267.0, startOffset=8.0, endOffset=21.0}	15min	AZ8ATP3SL918jjhl3eNz	fd4987b8c5c1cade34b4ea69afc79dd5	OPEN
MAJOR	2026-06-25T19:40:56+0000		271.0	chat02jselvis@gmail.com	java:S112	backend-astramaco	20min		Define and throw a dedicated exception instead of using a generic one.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=271.0, endLine=271.0, startOffset=22.0, endOffset=38.0}	20min	AZ8ATP3RL918jjhl3eNP	b72860283f45fdd672903b835e3c8663	OPEN
MINOR	2026-06-25T19:40:56+0000		274.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=274.0, endLine=274.0, startOffset=8.0, endOffset=21.0}	15min	AZ8ATP3SL918jjhl3eN0	a6fffcd7c6d71585706115f972eb1be3	OPEN
MINOR	2026-06-25T19:40:56+0000		298.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=298.0, endLine=298.0, startOffset=8.0, endOffset=21.0}	15min	AZ8ATP3SL918jjhl3eN1	fd4987b8c5c1cade34b4ea69afc79dd5	OPEN
MINOR	2026-06-25T19:40:56+0000		302.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=302.0, endLine=302.0, startOffset=8.0, endOffset=21.0}	15min	AZ8ATP3SL918jjhl3eN2	a6fffcd7c6d71585706115f972eb1be3	OPEN
MINOR	2026-06-25T19:40:56+0000		318.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=318.0, endLine=318.0, startOffset=68.0, endOffset=81.0}	15min	AZ8ATP3SL918jjhl3eN3	bca0dd703fca43351d2f08f6ac0b2c2e	OPEN
MINOR	2026-06-25T19:40:56+0000		318.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=318.0, endLine=318.0, startOffset=91.0, endOffset=104.0}	15min	AZ8ATP3SL918jjhl3eN4	bca0dd703fca43351d2f08f6ac0b2c2e	OPEN
MAJOR	2026-06-25T19:40:56+0000		338.0	chat02jselvis@gmail.com	java:S1141	backend-astramaco	20min		Extract this nested try block into a separate method.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"confusing / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=319.0, endLine=319.0, startOffset=8.0, endOffset=11.0}, msg=Nesting + 1, msgFormattings=[]}]} / "	MAIN	{startLine=338.0, endLine=338.0, startOffset=16.0, endOffset=19.0}	20min	AZ8ATP3RL918jjhl3eNa	80d5b17efc16ace990c07580fc3e85eb	OPEN
CRITICAL	2026-06-25T19:40:56+0000		341.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""nombre"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=341.0, endLine=341.0, startOffset=31.0, endOffset=39.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=373.0, endLine=373.0, startOffset=31.0, endOffset=39.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=432.0, endLine=432.0, startOffset=27.0, endOffset=35.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=447.0, endLine=447.0, startOffset=27.0, endOffset=35.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=341.0, endLine=341.0, startOffset=31.0, endOffset=39.0}	10min	AZ8ATP3RL918jjhl3eNU	81f77aed6564bada059acc3120aad8e9	OPEN
CRITICAL	2026-06-25T19:40:56+0000		342.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""apellidos"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=342.0, endLine=342.0, startOffset=31.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=374.0, endLine=374.0, startOffset=31.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=433.0, endLine=433.0, startOffset=27.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=448.0, endLine=448.0, startOffset=27.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=342.0, endLine=342.0, startOffset=31.0, endOffset=42.0}	10min	AZ8ATP3RL918jjhl3eNY	e200e62c6059bd98faaf2605bd399d08	OPEN
CRITICAL	2026-06-25T19:40:56+0000		345.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""tipoTransporte"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=345.0, endLine=345.0, startOffset=31.0, endOffset=47.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=377.0, endLine=377.0, startOffset=31.0, endOffset=47.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=436.0, endLine=436.0, startOffset=27.0, endOffset=43.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=451.0, endLine=451.0, startOffset=27.0, endOffset=43.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=345.0, endLine=345.0, startOffset=31.0, endOffset=47.0}	10min	AZ8ATP3RL918jjhl3eNT	1679b2f33457c402bb7488dca2c0a0ca	OPEN
CRITICAL	2026-06-25T19:40:56+0000		346.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""placa"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=346.0, endLine=346.0, startOffset=31.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=378.0, endLine=378.0, startOffset=31.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=437.0, endLine=437.0, startOffset=27.0, endOffset=34.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=452.0, endLine=452.0, startOffset=27.0, endOffset=34.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=346.0, endLine=346.0, startOffset=31.0, endOffset=38.0}	10min	AZ8ATP3RL918jjhl3eNX	bcd5e461bdc2c4467be171da75562e5b	OPEN
CRITICAL	2026-06-25T19:40:56+0000		347.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""vehiculoInfo"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=347.0, endLine=347.0, startOffset=31.0, endOffset=45.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=379.0, endLine=379.0, startOffset=31.0, endOffset=45.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=438.0, endLine=438.0, startOffset=27.0, endOffset=41.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=453.0, endLine=453.0, startOffset=27.0, endOffset=41.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=347.0, endLine=347.0, startOffset=31.0, endOffset=45.0}	10min	AZ8ATP3RL918jjhl3eNZ	7c800760c557f53477c33586f70f2794	OPEN
CRITICAL	2026-06-25T19:40:56+0000		348.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""capacidad"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=348.0, endLine=348.0, startOffset=31.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=380.0, endLine=380.0, startOffset=31.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=439.0, endLine=439.0, startOffset=27.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=454.0, endLine=454.0, startOffset=27.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=348.0, endLine=348.0, startOffset=31.0, endOffset=42.0}	10min	AZ8ATP3RL918jjhl3eNW	968aff1f4accc6aaba335a9a62fd84f9	OPEN
CRITICAL	2026-06-25T19:40:56+0000		349.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""estado"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=349.0, endLine=349.0, startOffset=31.0, endOffset=39.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=381.0, endLine=381.0, startOffset=31.0, endOffset=39.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=440.0, endLine=440.0, startOffset=27.0, endOffset=35.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=455.0, endLine=455.0, startOffset=27.0, endOffset=35.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=349.0, endLine=349.0, startOffset=31.0, endOffset=39.0}	10min	AZ8ATP3RL918jjhl3eNQ	06735ba25d998d9d4c2c8851fb58bc77	OPEN
CRITICAL	2026-06-25T19:40:56+0000		350.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""createdAt"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=350.0, endLine=350.0, startOffset=31.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=382.0, endLine=382.0, startOffset=31.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=441.0, endLine=441.0, startOffset=27.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=456.0, endLine=456.0, startOffset=27.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=350.0, endLine=350.0, startOffset=31.0, endOffset=42.0}	10min	AZ8ATP3RL918jjhl3eNR	cd018803b1e3cb7a7d1765bee307beba	OPEN
MAJOR	2026-06-25T19:40:56+0000		370.0	chat02jselvis@gmail.com	java:S1141	backend-astramaco	20min		Extract this nested try block into a separate method.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"confusing / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=319.0, endLine=319.0, startOffset=8.0, endOffset=11.0}, msg=Nesting + 1, msgFormattings=[]}]} / "	MAIN	{startLine=370.0, endLine=370.0, startOffset=16.0, endOffset=19.0}	20min	AZ8ATP3RL918jjhl3eNb	80d5b17efc16ace990c07580fc3e85eb	OPEN
MINOR	2026-06-25T19:40:56+0000		398.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=398.0, endLine=398.0, startOffset=38.0, endOffset=51.0}	15min	AZ8ATP3SL918jjhl3eN5	60c89700c751d5e04d574e41dc46675e	OPEN
MINOR	2026-06-25T19:40:56+0000		398.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=398.0, endLine=398.0, startOffset=61.0, endOffset=74.0}	15min	AZ8ATP3SL918jjhl3eN6	60c89700c751d5e04d574e41dc46675e	OPEN
MAJOR	2026-06-25T19:40:56+0000		429.0	chat02jselvis@gmail.com	java:S1141	backend-astramaco	20min		Extract this nested try block into a separate method.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"confusing / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=399.0, endLine=399.0, startOffset=8.0, endOffset=11.0}, msg=Nesting + 1, msgFormattings=[]}]} / "	MAIN	{startLine=429.0, endLine=429.0, startOffset=12.0, endOffset=15.0}	20min	AZ8ATP3RL918jjhl3eNc	80d5b17efc16ace990c07580fc3e85eb	OPEN
CRITICAL	2026-06-25T19:40:56+0000		481.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	8min		"Define a constant instead of duplicating this literal ""unknown"" 3 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=481.0, endLine=481.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=484.0, endLine=484.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java, textRange={startLine=487.0, endLine=487.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=481.0, endLine=481.0, startOffset=46.0, endOffset=55.0}	8min	AZ8ATP3RL918jjhl3eNV	104000ffbad61eed6f595e196b930ee2	OPEN
MINOR	2026-06-25T19:40:56+0000		496.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=496.0, endLine=496.0, startOffset=12.0, endOffset=25.0}	15min	AZ8ATP3SL918jjhl3eN7	a2453e8d0d57a130afb6b87e974e3776	OPEN
MINOR	2026-06-25T19:40:56+0000		496.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=496.0, endLine=496.0, startOffset=40.0, endOffset=53.0}	15min	AZ8ATP3TL918jjhl3eN8	a2453e8d0d57a130afb6b87e974e3776	OPEN
